"DacaData.data.web_url"
"https://www.nytimes.com/reuters/2018/04/02/us/politics/02reuters-usa-trump-tweet-factbox.html"
"https://www.nytimes.com/reuters/2018/04/01/us/politics/01reuters-usa-trump-tweet-factbox.html"
"https://www.nytimes.com/reuters/2018/04/01/world/americas/01reuters-usa-immigration.html"
"https://www.nytimes.com/reuters/2018/04/02/world/americas/02reuters-usa-immigration-daca-explainer.html"
"https://www.nytimes.com/reuters/2018/04/02/us/politics/02reuters-usa-trump-mexico.html"
"https://www.nytimes.com/reuters/2018/04/02/world/americas/02reuters-usa-immigration-trump.html"
"https://www.nytimes.com/2018/04/01/us/politics/trump-immigration-daca.html"
"https://www.nytimes.com/2018/02/13/us/politics/trump-twitter-daca-infrastructure.html"
"https://www.nytimes.com/2018/03/29/nyregion/daca-lawsuit-trump-brooklyn.html"
"https://www.nytimes.com/2018/02/13/nyregion/daca-dreamers-injunction-trump.html"
"https://www.nytimes.com/2018/01/11/podcasts/the-daily/daca-trump-dreamers.html"
"https://www.nytimes.com/2018/01/23/us/daca-dreamers-shutdown.html"
"https://www.nytimes.com/2018/02/21/learning/lesson-plans/a-lesson-plan-for-teaching-about-daca-and-dreamers.html"
"https://www.nytimes.com/2018/02/16/opinion/senate-vote-dreamers-immigration.html"
"https://www.nytimes.com/2018/01/15/briefing/daca-hawaii-australian-open.html"
"https://www.nytimes.com/2018/01/16/us/politics/trump-administration-daca-appeal-supreme-court.html"
"https://www.nytimes.com/2018/01/10/briefing/daca-gerrymandering-california.html"
"https://www.nytimes.com/2018/01/14/us/politics/federal-injunctions-judicial-power.html"
"https://www.nytimes.com/2018/01/09/us/trump-daca-improper.html"
"https://www.nytimes.com/2018/01/03/us/politics/trump-homeland-security-daca.html"
"https://www.nytimes.com/2018/01/14/us/politics/daca-renewals-requests.html"
"https://www.nytimes.com/video/us/politics/100000005697253/shutdown-then-daca-promise.html"
"https://www.nytimes.com/2018/02/01/us/politics/daca-teachers-trump.html"
"https://www.nytimes.com/2018/01/25/learning/teaching-activities-for-daca-may-be-the-most-talked-about-policy-in-washington-heres-a-breakdown.html"
"https://www.nytimes.com/2017/11/30/nyregion/daca-applications-immigrants.html"
"https://www.nytimes.com/2018/01/14/us/politics/david-perdue-trump-shithole.html"
"https://www.nytimes.com/2018/01/10/us/politics/outrageous-white-house-says-of-judges-daca-ruling.html"
"https://www.nytimes.com/2017/11/15/nyregion/uscis-immigration-daca-requests.html"
"https://www.nytimes.com/2018/01/04/us/politics/senate-trump-immigration-daca-deal.html"
"https://www.nytimes.com/2017/11/10/nyregion/post-office-mail-delays-daca-applications.html"
"https://www.nytimes.com/2018/02/26/briefing/trump-daca-roger-goodell.html"
"https://www.nytimes.com/2017/10/27/nyregion/justice-department-dismissal-lawsuits-daca.html"
