"ImmigrationData.data.web_url"
"https://www.nytimes.com/2018/02/02/opinion/trump-immigration-dreamers.html"
"https://www.nytimes.com/2018/01/11/opinion/kasich-bush-immigration-salvadorans.html"
"https://www.nytimes.com/2018/04/03/us/politics/fact-check-trump-twitter-immigration-policy-.html"
"https://www.nytimes.com/2018/03/20/nyregion/new-york-rensselaer-county-ice-jails.html"
"https://www.nytimes.com/2018/02/28/us/oakland-mayor-ice-warning.html"
"https://www.nytimes.com/2018/03/07/us/sessions-california-immigration.html"
"https://www.nytimes.com/2018/04/05/us/politics/trump-democrats-immigration-votes.html"
"https://tops.nytimes.com/topic/organization/us-immigration-and-customs-enforcement"
"https://www.nytimes.com/2018/02/22/us/uscis-nation-of-immigrants.html"
"https://www.nytimes.com/2018/02/07/opinion/trump-backward-immigration.html"
"https://www.nytimes.com/2018/03/04/us/melania-trump-einstein-visa.html"
"https://www.nytimes.com/2018/02/27/books/review/line-becomes-a-river-francisco-cantu.html"
"https://www.nytimes.com/2018/02/03/opinion/sunday/necessary-immigration-debate.html"
"https://www.nytimes.com/2018/02/15/opinion/trump-kills-compromise-on-immigration.html"
"https://www.nytimes.com/2018/02/15/podcasts/the-daily/trump-immigration-parkland-school-shooting.html"
"https://www.nytimes.com/2018/02/21/opinion/pablo-neruda-chile-immigration.html"
"https://www.nytimes.com/2018/03/06/us/politics/justice-department-california-sanctuary-cities.html"
"https://www.nytimes.com/2018/03/08/us/immigration-california-trump-sessions.html"
"https://www.nytimes.com/video/us/politics/100000005836358/trump-unleashes-immigration-tirade-at-tax-event.html"
"https://www.nytimes.com/2018/01/14/us/politics/daca-renewals-requests.html"
"https://www.nytimes.com/aponline/2018/04/05/us/politics/ap-us-trump-the-latest.html"
"https://www.nytimes.com/2018/03/21/books/patriot-number-one-lauren-hilgers-review.html"
"https://www.nytimes.com/aponline/2018/04/01/us/ap-us-trump-skilled-immigration.html"
"https://www.nytimes.com/2018/02/09/nyregion/federal-courts-deportation-ragbir-indonesians-stays-ice.html"
"https://www.nytimes.com/2018/01/10/us/7-eleven-raids-ice.html"
"https://www.nytimes.com/2018/02/07/opinion/trump-mexico-immigration-daca.html"
"https://www.nytimes.com/2018/03/27/us/evangelical-dreamers-rodriguez.html"
"https://www.nytimes.com/2018/04/02/us/politics/trump-immigration-mexico-daca.html"
"https://www.nytimes.com/2018/01/26/opinion/trump-immigration.html"
"https://www.nytimes.com/2017/10/25/opinion/prosecution-terrorists-bush-iran.html"
"https://www.nytimes.com/aponline/2018/04/04/us/ap-us-xgr-immigration-enforcement-iowa.html"
"https://www.nytimes.com/2018/01/18/opinion/jews-immigration-america.html"
"https://www.nytimes.com/aponline/2018/04/04/us/ap-us-immigration-detention-attorney-access.html"
"https://www.nytimes.com/2018/02/15/us/politics/immigration-senate-dreamers.html"
"https://www.nytimes.com/2018/02/15/us/politics/conservatives-immigration-trump.html"
"https://www.nytimes.com/aponline/2018/04/02/us/ap-us-immigration-judges.html"
"https://www.nytimes.com/aponline/2018/04/05/us/politics/ap-us-house-races-immigration.html"
"https://www.nytimes.com/aponline/2018/04/04/us/politics/ap-us-house-races-immigration.html"
"https://www.nytimes.com/aponline/2018/04/02/us/politics/ap-us-trump-the-latest.html"
"https://www.nytimes.com/interactive/2018/02/16/upshot/comparing-immigration-policies-across-countries.html"
"https://www.nytimes.com/2018/02/11/opinion/democrats-win-immigration.html"
"https://www.nytimes.com/2018/01/08/opinion/el-salvador-tps-deportation.html"
"https://www.nytimes.com/2018/02/12/us/politics/senate-immigration-debate.html"
"https://www.nytimes.com/aponline/2018/03/27/us/ap-us-sanctuary-city-settlement.html"
"https://www.nytimes.com/2018/01/15/business/economy/immigration-raids.html"
"https://www.nytimes.com/2018/03/28/us/california-today-orange-county-trump-immigration.html"
"https://www.nytimes.com/2018/04/02/us/politics/border-patrol-trump-brandon-judd-fox.html"
